QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Archive Explorer (Part 4),,In which decade did this happen: Tim Staffell brings art-college friend Freddie Bulsara to a Smile rehearsal for the first time?,,,,2010s,false
Queen Quiz: Archive Explorer (Part 4),,In which decade did this happen: Tim Staffell brings art-college friend Freddie Bulsara to a Smile rehearsal for the first time?,,,,1990s,false
Queen Quiz: Archive Explorer (Part 4),,In which decade did this happen: Tim Staffell brings art-college friend Freddie Bulsara to a Smile rehearsal for the first time?,,,,1940s,false
Queen Quiz: Archive Explorer (Part 4),,Which major 2002 event featured Brian May playing from Buckingham Palace's roof?,Brian May,easy,1,Live 8,false
Queen Quiz: Archive Explorer (Part 4),,Which major 2002 event featured Brian May playing from Buckingham Palace's roof?,,,,The Golden Jubilee,true
Queen Quiz: Archive Explorer (Part 4),,Which major 2002 event featured Brian May playing from Buckingham Palace's roof?,,,,The Diamond Jubilee,false
Queen Quiz: Archive Explorer (Part 4),,Which major 2002 event featured Brian May playing from Buckingham Palace's roof?,,,,The Royal Variety Performance,false
Queen Quiz: Archive Explorer (Part 4),,"In which decade did this happen: Queen, Mott the Hoople and Aerosmith play the Harrisburg Farm Arena, a converted cowshed; Brian and Aerosmith's Joe Perry bond over Jack Daniel's while arguing over set order?",Queen Timeline,easy,1,1950s,false
Queen Quiz: Archive Explorer (Part 4),,"In which decade did this happen: Queen, Mott the Hoople and Aerosmith play the Harrisburg Farm Arena, a converted cowshed; Brian and Aerosmith's Joe Perry bond over Jack Daniel's while arguing over set order?",,,,2000s,false
Queen Quiz: Archive Explorer (Part 4),,"In which decade did this happen: Queen, Mott the Hoople and Aerosmith play the Harrisburg Farm Arena, a converted cowshed; Brian and Aerosmith's Joe Perry bond over Jack Daniel's while arguing over set order?",,,,1970s,true
Queen Quiz: Archive Explorer (Part 4),,"In which decade did this happen: Queen, Mott the Hoople and Aerosmith play the Harrisburg Farm Arena, a converted cowshed; Brian and Aerosmith's Joe Perry bond over Jack Daniel's while arguing over set order?",,,,1990s,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Roger and John visit South Korea for the first time, doing live Korean television interviews via halting translation?",Queen Timeline,medium,2,1986,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Roger and John visit South Korea for the first time, doing live Korean television interviews via halting translation?",,,,1988,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Roger and John visit South Korea for the first time, doing live Korean television interviews via halting translation?",,,,1987,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Roger and John visit South Korea for the first time, doing live Korean television interviews via halting translation?",,,,1984,true
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen play an open-air gig at Slane Castle near Dublin in appalling weather?,Queen Timeline,medium,2,1986,true
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen play an open-air gig at Slane Castle near Dublin in appalling weather?,,,,1990,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen play an open-air gig at Slane Castle near Dublin in appalling weather?,,,,1987,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen play an open-air gig at Slane Castle near Dublin in appalling weather?,,,,1982,false
Queen Quiz: Archive Explorer (Part 4),,At which London theatre did 'We Will Rock You' open in May 2002?,Queen on Stage,medium,2,London Palladium,false
Queen Quiz: Archive Explorer (Part 4),,At which London theatre did 'We Will Rock You' open in May 2002?,,,,Dominion Theatre,true
Queen Quiz: Archive Explorer (Part 4),,At which London theatre did 'We Will Rock You' open in May 2002?,,,,Royal Albert Hall,false
Queen Quiz: Archive Explorer (Part 4),,At which London theatre did 'We Will Rock You' open in May 2002?,,,,Old Vic,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour opens in Brussels at the Forest Nationale?,Queen Timeline,medium,2,1981,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour opens in Brussels at the Forest Nationale?,,,,1988,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour opens in Brussels at the Forest Nationale?,,,,1984,true
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour opens in Brussels at the Forest Nationale?,,,,1987,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: EMI releases a 13-album Queen box set for £70, including the otherwise-unavailable rarities compilation Complete Vision?",Queen Timeline,medium,2,1987,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: EMI releases a 13-album Queen box set for £70, including the otherwise-unavailable rarities compilation Complete Vision?",,,,1989,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: EMI releases a 13-album Queen box set for £70, including the otherwise-unavailable rarities compilation Complete Vision?",,,,1982,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: EMI releases a 13-album Queen box set for £70, including the otherwise-unavailable rarities compilation Complete Vision?",,,,1985,true
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour concludes in Vienna; they fly to South Africa days later?,Queen Timeline,medium,2,1984,true
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour concludes in Vienna; they fly to South Africa days later?,,,,1986,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour concludes in Vienna; they fly to South Africa days later?,,,,1981,false
Queen Quiz: Archive Explorer (Part 4),,In what year did this Queen-related event occur: Queen's European tour concludes in Vienna; they fly to South Africa days later?,,,,1982,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Freddie's single 'Made In Heaven' is released, with an elaborate video recreating Stravinsky's The Rite of Spring and Dante's Inferno?",Queen Timeline,medium,2,1984,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Freddie's single 'Made In Heaven' is released, with an elaborate video recreating Stravinsky's The Rite of Spring and Dante's Inferno?",,,,1985,true
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Freddie's single 'Made In Heaven' is released, with an elaborate video recreating Stravinsky's The Rite of Spring and Dante's Inferno?",,,,1987,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Freddie's single 'Made In Heaven' is released, with an elaborate video recreating Stravinsky's The Rite of Spring and Dante's Inferno?",,,,1982,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Vancouver on 14 December 1978?,Concerts,hard,3,The Spectrum,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Vancouver on 14 December 1978?,,,,Sportatorium,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Vancouver on 14 December 1978?,,,,PNE Coliseum,true
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Vancouver on 14 December 1978?,,,,Auditorium,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'My Fairy King'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'My Fairy King'?,,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'My Fairy King'?,,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'My Fairy King'?,,,,Freddie Mercury,true
Queen Quiz: Archive Explorer (Part 4),,In which month of 1965 did this happen: Singer Johnny Quale leaves the band; Roger takes over lead vocals and the band is renamed simply Reaction?,Queen Timeline,hard,3,September,true
Queen Quiz: Archive Explorer (Part 4),,In which month of 1965 did this happen: Singer Johnny Quale leaves the band; Roger takes over lead vocals and the band is renamed simply Reaction?,,,,May,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1965 did this happen: Singer Johnny Quale leaves the band; Roger takes over lead vocals and the band is renamed simply Reaction?,,,,January,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1965 did this happen: Singer Johnny Quale leaves the band; Roger takes over lead vocals and the band is renamed simply Reaction?,,,,October,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in New York on 9 May 1974?,Concerts,hard,3,University,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in New York on 9 May 1974?,,,,Uris Theatre,true
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in New York on 9 May 1974?,,,,St George's Hall,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in New York on 9 May 1974?,,,,The Paddocks,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 17 January 1979 show at Ernst-Merck Halle?,Concerts,hard,3,Munich,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 17 January 1979 show at Ernst-Merck Halle?,,,,Nagoya,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 17 January 1979 show at Ernst-Merck Halle?,,,,Hamburg,true
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 17 January 1979 show at Ernst-Merck Halle?,,,,Kobe,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1969 did this happen: John leaves Beauchamp Grammar School with eight O levels and three grade-A A levels?,Queen Timeline,hard,3,November,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1969 did this happen: John leaves Beauchamp Grammar School with eight O levels and three grade-A A levels?,,,,September,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1969 did this happen: John leaves Beauchamp Grammar School with eight O levels and three grade-A A levels?,,,,February,false
Queen Quiz: Archive Explorer (Part 4),,In which month of 1969 did this happen: John leaves Beauchamp Grammar School with eight O levels and three grade-A A levels?,,,,June,true
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Brian joins Bad News on stage at the Reading Rock and Jazz Festival, dodging bottles thrown by unamused metal fans?",Queen Timeline,hard,3,1987,true
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Brian joins Bad News on stage at the Reading Rock and Jazz Festival, dodging bottles thrown by unamused metal fans?",,,,1985,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Brian joins Bad News on stage at the Reading Rock and Jazz Festival, dodging bottles thrown by unamused metal fans?",,,,1991,false
Queen Quiz: Archive Explorer (Part 4),,"In what year did this Queen-related event occur: Brian joins Bad News on stage at the Reading Rock and Jazz Festival, dodging bottles thrown by unamused metal fans?",,,,1983,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Man on the Prowl'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Man on the Prowl'?,,,,Freddie Mercury,true
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Man on the Prowl'?,,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Man on the Prowl'?,,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 4),,How many previously unheard songs were promoted for the 2022 'Miracle Sessions' disc?,Archive Releases,hard,3,Three,false
Queen Quiz: Archive Explorer (Part 4),,How many previously unheard songs were promoted for the 2022 'Miracle Sessions' disc?,,,,Ten,false
Queen Quiz: Archive Explorer (Part 4),,How many previously unheard songs were promoted for the 2022 'Miracle Sessions' disc?,,,,Six,true
Queen Quiz: Archive Explorer (Part 4),,How many previously unheard songs were promoted for the 2022 'Miracle Sessions' disc?,,,,Twelve,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 19 December 1970 show at Congregational Church Hall?,Concerts,hard,3,Hertford,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 19 December 1970 show at Congregational Church Hall?,,,,Derby,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 19 December 1970 show at Congregational Church Hall?,,,,London,false
Queen Quiz: Archive Explorer (Part 4),,Which city hosted Queen's 19 December 1970 show at Congregational Church Hall?,,,,St. Helens,true
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Dragon Attack'?,Songwriting,hard,3,Brian May,true
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Dragon Attack'?,,,,Freddie Mercury,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Dragon Attack'?,,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 4),,Which Queen member has the individual writing credit for 'Dragon Attack'?,,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 19 April 1969?,Queen Timeline,hard,4,John leaves Beauchamp Grammar School with eight O levels and three grade-A A levels,false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 19 April 1969?,,,,Smile play the Revolution Club and meet Mercury Records' Lou Reizner,true
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 19 April 1969?,,,,"Ibex (with Freddie on lead vocals) play the Bolton Octagon Theatre, followed by an open-air festival in Queens Park the next day",false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 19 April 1969?,,,,Freddie joins Liverpool band Ibex as lead vocalist and also takes on a stall in Kensington Market with Roger Taylor,false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 8 January 1971?,Queen Timeline,hard,4,Roger and John undertake a promotional tour of Japan for The Works,false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 8 January 1971?,,,,Elektra Records releases Queen's debut album in the USA; it eventually climbs to number 83 on the Billboard chart,false
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 8 January 1971?,,,,"Barry Mitchell plays his last two gigs with Queen, at the Marquee and Ewell Technical College (supporting Kevin Ayers and the Whole World with Genesis also on the bill)",true
Queen Quiz: Archive Explorer (Part 4),,What happened in Queen's story on 8 January 1971?,,,,"Live In Rio home video is released in the UK, going straight to number one on the video chart",false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Dallas on 25 February 1977?,Concerts,hard,4,Capital Centre,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Dallas on 25 February 1977?,,,,Jubilee Auditorium,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Dallas on 25 February 1977?,,,,Scandinavium,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Dallas on 25 February 1977?,,,,SMU Moody Coliseum,true
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Marbella on 5 August 1986?,Concerts,hard,4,Estadio Municipal,true
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Marbella on 5 August 1986?,,,,Groenoordhallen,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Marbella on 5 August 1986?,,,,Forest National,false
Queen Quiz: Archive Explorer (Part 4),,At which venue did Queen perform in Marbella on 5 August 1986?,,,,Rayo Vallecano,false
Queen Quiz: Archive Explorer (Part 5),"25 fresh questions on Queen concerts, milestones, songwriting and the band's wider story.",In which decade did this happen: Freddie's solo single 'Love Me Like There's No Tomorrow' is released but fails to chart?,Queen Timeline,easy,1,1980s,true
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: Freddie's solo single 'Love Me Like There's No Tomorrow' is released but fails to chart?,,,,2000s,false
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: Freddie's solo single 'Love Me Like There's No Tomorrow' is released but fails to chart?,,,,1970s,false
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: Freddie's solo single 'Love Me Like There's No Tomorrow' is released but fails to chart?,,,,1960s,false
Queen Quiz: Archive Explorer (Part 5),,"In which decade did this happen: Queen fly to Los Angeles to begin rehearsals for their US tour, debuting the 'Fly Swatter' lighting rig?",Queen Timeline,easy,1,1940s,false
Queen Quiz: Archive Explorer (Part 5),,"In which decade did this happen: Queen fly to Los Angeles to begin rehearsals for their US tour, debuting the 'Fly Swatter' lighting rig?",,,,1980s,true
Queen Quiz: Archive Explorer (Part 5),,"In which decade did this happen: Queen fly to Los Angeles to begin rehearsals for their US tour, debuting the 'Fly Swatter' lighting rig?",,,,1960s,false
Queen Quiz: Archive Explorer (Part 5),,"In which decade did this happen: Queen fly to Los Angeles to begin rehearsals for their US tour, debuting the 'Fly Swatter' lighting rig?",,,,1970s,false
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: 'Bohemian Rhapsody' hits number one on the UK singles chart?,Queen Timeline,easy,1,2000s,false
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: 'Bohemian Rhapsody' hits number one on the UK singles chart?,,,,1950s,false
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: 'Bohemian Rhapsody' hits number one on the UK singles chart?,,,,1970s,true
Queen Quiz: Archive Explorer (Part 5),,In which decade did this happen: 'Bohemian Rhapsody' hits number one on the UK singles chart?,,,,1990s,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Mississippi Coast Coliseum on 19 August 1982?,Concerts,medium,2,Brazil,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Mississippi Coast Coliseum on 19 August 1982?,,,,Argentina,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Mississippi Coast Coliseum on 19 August 1982?,,,,Finland,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Mississippi Coast Coliseum on 19 August 1982?,,,,USA,true
Queen Quiz: Archive Explorer (Part 5),,Which 2018 Queen film won the 2019 BAFTA for Best Sound?,Queen on Screen,medium,2,Bohemian Rhapsody,true
Queen Quiz: Archive Explorer (Part 5),,Which 2018 Queen film won the 2019 BAFTA for Best Sound?,,,,Rocketman,false
Queen Quiz: Archive Explorer (Part 5),,Which 2018 Queen film won the 2019 BAFTA for Best Sound?,,,,A Star Is Born,false
Queen Quiz: Archive Explorer (Part 5),,Which 2018 Queen film won the 2019 BAFTA for Best Sound?,,,,Yesterday,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Uptown Theatre on 7 March 1975?,Concerts,medium,2,Austria,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Uptown Theatre on 7 March 1975?,,,,USA,true
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Uptown Theatre on 7 March 1975?,,,,Mexico,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Uptown Theatre on 7 March 1975?,,,,Switzerland,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Fairgrounds Appliance Building on 19 April 1974?,Concerts,medium,2,The Netherlands,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Fairgrounds Appliance Building on 19 April 1974?,,,,Norway,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Fairgrounds Appliance Building on 19 April 1974?,,,,USA,true
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Fairgrounds Appliance Building on 19 April 1974?,,,,Japan,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Groenoordhallen on 11 June 1986?,Concerts,medium,2,Switzerland,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Groenoordhallen on 11 June 1986?,,,,Australia,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Groenoordhallen on 11 June 1986?,,,,Sweden,false
Queen Quiz: Archive Explorer (Part 5),,In which country did Queen play at Groenoordhallen on 11 June 1986?,,,,The Netherlands,true
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Brian May begins producing the debut album for comedy band Bad News at Sarm Studios?,Queen Timeline,medium,2,1987,true
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Brian May begins producing the debut album for comedy band Bad News at Sarm Studios?,,,,1989,false
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Brian May begins producing the debut album for comedy band Bad News at Sarm Studios?,,,,1986,false
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Brian May begins producing the debut album for comedy band Bad News at Sarm Studios?,,,,1990,false
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen play a 20-minute set at Live Aid, Wembley Stadium, at 6pm, broadcast to over a billion people worldwide and widely credited as the day's standout performance?",Queen Timeline,medium,2,1988,false
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen play a 20-minute set at Live Aid, Wembley Stadium, at 6pm, broadcast to over a billion people worldwide and widely credited as the day's standout performance?",,,,1985,true
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen play a 20-minute set at Live Aid, Wembley Stadium, at 6pm, broadcast to over a billion people worldwide and widely credited as the day's standout performance?",,,,1987,false
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen play a 20-minute set at Live Aid, Wembley Stadium, at 6pm, broadcast to over a billion people worldwide and widely credited as the day's standout performance?",,,,1983,false
Queen Quiz: Archive Explorer (Part 5),,"In which month of 1976 did this happen: A Day At The Races is released, going on to become Queen's second UK number one album?",Queen Timeline,hard,3,June,false
Queen Quiz: Archive Explorer (Part 5),,"In which month of 1976 did this happen: A Day At The Races is released, going on to become Queen's second UK number one album?",,,,November,false
Queen Quiz: Archive Explorer (Part 5),,"In which month of 1976 did this happen: A Day At The Races is released, going on to become Queen's second UK number one album?",,,,December,true
Queen Quiz: Archive Explorer (Part 5),,"In which month of 1976 did this happen: A Day At The Races is released, going on to become Queen's second UK number one album?",,,,May,false
Queen Quiz: Archive Explorer (Part 5),,"Which Queen member has the individual writing credit for 'All Dead, All Dead'?",Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Archive Explorer (Part 5),,"Which Queen member has the individual writing credit for 'All Dead, All Dead'?",,,,Roger Taylor,false
Queen Quiz: Archive Explorer (Part 5),,"Which Queen member has the individual writing credit for 'All Dead, All Dead'?",,,,John Deacon,false
Queen Quiz: Archive Explorer (Part 5),,"Which Queen member has the individual writing credit for 'All Dead, All Dead'?",,,,Brian May,true
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Sendai on 2 April 1976?,Concerts,hard,3,Miyagi-Ken Sports Centre,true
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Sendai on 2 April 1976?,,,,Castle,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Sendai on 2 April 1976?,,,,Beacon Theatre,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Sendai on 2 April 1976?,,,,Public Hall,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 24 October 1982 show at Hankyu Nishinomiya Stadium?,Concerts,hard,3,Kassel,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 24 October 1982 show at Hankyu Nishinomiya Stadium?,,,,Nishinomiya,true
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 24 October 1982 show at Hankyu Nishinomiya Stadium?,,,,Stockholm,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 24 October 1982 show at Hankyu Nishinomiya Stadium?,,,,Atlanta,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 8 December 1975 show at Guildhall?,Concerts,hard,3,Kobe,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 8 December 1975 show at Guildhall?,,,,Birmingham,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 8 December 1975 show at Guildhall?,,,,Preston,true
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 8 December 1975 show at Guildhall?,,,,Shizuoka,false
Queen Quiz: Archive Explorer (Part 5),,In which month of 1972 did this happen: Trident agrees to pay each member of Queen £20 per week even though no recording deal has yet been signed?,Queen Timeline,hard,3,July,false
Queen Quiz: Archive Explorer (Part 5),,In which month of 1972 did this happen: Trident agrees to pay each member of Queen £20 per week even though no recording deal has yet been signed?,,,,June,false
Queen Quiz: Archive Explorer (Part 5),,In which month of 1972 did this happen: Trident agrees to pay each member of Queen £20 per week even though no recording deal has yet been signed?,,,,May,false
Queen Quiz: Archive Explorer (Part 5),,In which month of 1972 did this happen: Trident agrees to pay each member of Queen £20 per week even though no recording deal has yet been signed?,,,,September,true
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Roger leaves the North London Polytechnic with his biology degree?,Queen Timeline,hard,3,1972,true
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Roger leaves the North London Polytechnic with his biology degree?,,,,1968,false
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Roger leaves the North London Polytechnic with his biology degree?,,,,1970,false
Queen Quiz: Archive Explorer (Part 5),,In what year did this Queen-related event occur: Roger leaves the North London Polytechnic with his biology degree?,,,,1971,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 13 February 1979 show at Sporthalle?,Concerts,hard,3,London,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 13 February 1979 show at Sporthalle?,,,,Boblingen,true
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 13 February 1979 show at Sporthalle?,,,,Zurich,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 13 February 1979 show at Sporthalle?,,,,Dortmund,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Oakland on 13 July 1980?,Concerts,hard,3,Grugahalle,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Oakland on 13 July 1980?,,,,Hallenstadion,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Oakland on 13 July 1980?,,,,Oakland Coliseum Arena,true
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Oakland on 13 July 1980?,,,,Market Square Arena,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 27 January 1974 show at private farm?,Concerts,hard,3,Barcelona,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 27 January 1974 show at private farm?,,,,Waterbury,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 27 January 1974 show at private farm?,,,,Gothenburg,false
Queen Quiz: Archive Explorer (Part 5),,Which city hosted Queen's 27 January 1974 show at private farm?,,,,Sunbury,true
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen fly out to Australia to headline the Sunbury open-air festival, a notoriously hostile experience with local crews and press?",Queen Timeline,hard,3,1974,true
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen fly out to Australia to headline the Sunbury open-air festival, a notoriously hostile experience with local crews and press?",,,,1975,false
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen fly out to Australia to headline the Sunbury open-air festival, a notoriously hostile experience with local crews and press?",,,,1972,false
Queen Quiz: Archive Explorer (Part 5),,"In what year did this Queen-related event occur: Queen fly out to Australia to headline the Sunbury open-air festival, a notoriously hostile experience with local crews and press?",,,,1971,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Copenhagen on 13 April 1978?,Concerts,hard,4,Wings Stadium,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Copenhagen on 13 April 1978?,,,,Falkoner Theatre,true
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Copenhagen on 13 April 1978?,,,,War Memorial Auditorium,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Copenhagen on 13 April 1978?,,,,Auditorium,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Edmonton on 18 March 1977?,Concerts,hard,4,Stadium,false
Queen Quiz: Archive Explorer (Part 5),,At which venue did Queen perform in Edmonton on 18 March 1977?,,,,Capital Centre,false
