QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Bohemian Rhapsody: The Movie (Part 2),"",What job is Jim Hutton doing when he first meets Freddie at a party?,Characters,medium,2,Playing piano,false
Bohemian Rhapsody: The Movie (Part 2),"",What job is Jim Hutton doing when he first meets Freddie at a party?,"","","",Taking photographs,false
Bohemian Rhapsody: The Movie (Part 2),"",What job is Jim Hutton doing when he first meets Freddie at a party?,"","","",Serving drinks,true
Bohemian Rhapsody: The Movie (Part 2),"",What job is Jim Hutton doing when he first meets Freddie at a party?,"","","",Driving a limousine,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's sister's name?,Characters,medium,2,Jer,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's sister's name?,"","","",Mary,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's sister's name?,"","","",Chrissie,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's sister's name?,"","","",Kashmira,true
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's father's name?,Characters,medium,2,Bomi,true
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's father's name?,"","","",Jer,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's father's name?,"","","",Farrokh,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's father's name?,"","","",Jim,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's mother's name?,Characters,medium,2,Kashmira,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's mother's name?,"","","",Jer,true
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's mother's name?,"","","",Mary,false
Bohemian Rhapsody: The Movie (Part 2),"",What is Freddie's mother's name?,"","","",Veronica,false
Bohemian Rhapsody: The Movie (Part 2),"",Who travels to Munich and urges Freddie to return to Queen?,Story,medium,2,Brian May,false
Bohemian Rhapsody: The Movie (Part 2),"",Who travels to Munich and urges Freddie to return to Queen?,"","","",John Reid,false
Bohemian Rhapsody: The Movie (Part 2),"",Who travels to Munich and urges Freddie to return to Queen?,"","","",Mary Austin,true
Bohemian Rhapsody: The Movie (Part 2),"",Who travels to Munich and urges Freddie to return to Queen?,"","","",Ray Foster,false
Bohemian Rhapsody: The Movie (Part 2),"",Where does Freddie take Jim Hutton on the morning of Live Aid?,Story,medium,2,To Rockfield Studios,false
Bohemian Rhapsody: The Movie (Part 2),"",Where does Freddie take Jim Hutton on the morning of Live Aid?,"","","",To see Ray Foster,false
Bohemian Rhapsody: The Movie (Part 2),"",Where does Freddie take Jim Hutton on the morning of Live Aid?,"","","",To Biba,false
Bohemian Rhapsody: The Movie (Part 2),"",Where does Freddie take Jim Hutton on the morning of Live Aid?,"","","",To meet his family,true
Bohemian Rhapsody: The Movie (Part 2),"",When does Freddie reveal his diagnosis to the other members of Queen?,Story,medium,2,During rehearsals for Live Aid,true
Bohemian Rhapsody: The Movie (Part 2),"",When does Freddie reveal his diagnosis to the other members of Queen?,"","","",At the Rockfield sessions,false
Bohemian Rhapsody: The Movie (Part 2),"",When does Freddie reveal his diagnosis to the other members of Queen?,"","","",After the Live Aid performance,false
Bohemian Rhapsody: The Movie (Part 2),"",When does Freddie reveal his diagnosis to the other members of Queen?,"","","",During their first US tour,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Freddie Mercury solo song is heard during the Munich montage?,Songs,medium,2,Barcelona,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Freddie Mercury solo song is heard during the Munich montage?,"","","",I Was Born to Love You,true
Bohemian Rhapsody: The Movie (Part 2),"",Which Freddie Mercury solo song is heard during the Munich montage?,"","","",The Great Pretender,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Freddie Mercury solo song is heard during the Munich montage?,"","","",Living on My Own,false
Bohemian Rhapsody: The Movie (Part 2),"",Which music video shows the band dressed in drag in the film?,Songs,medium,2,Radio Ga Ga,false
Bohemian Rhapsody: The Movie (Part 2),"",Which music video shows the band dressed in drag in the film?,"","","",A Kind of Magic,false
Bohemian Rhapsody: The Movie (Part 2),"",Which music video shows the band dressed in drag in the film?,"","","",I Want to Break Free,true
Bohemian Rhapsody: The Movie (Part 2),"",Which music video shows the band dressed in drag in the film?,"","","",Under Pressure,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Queen manager John Reid?,Cast,hard,3,Tom Hollander,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Queen manager John Reid?,"","","",Allen Leech,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Queen manager John Reid?,"","","",Mike Myers,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Queen manager John Reid?,"","","",Aidan Gillen,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim 'Miami' Beach?,Cast,hard,3,Tom Hollander,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim 'Miami' Beach?,"","","",Aidan Gillen,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim 'Miami' Beach?,"","","",Aaron McCusker,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim 'Miami' Beach?,"","","",Dickie Beau,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Paul Prenter?,Cast,hard,3,Aaron McCusker,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Paul Prenter?,"","","",Allen Leech,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Paul Prenter?,"","","",Ben Hardy,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Paul Prenter?,"","","",Jack Roth,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim Hutton?,Cast,hard,3,Allen Leech,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim Hutton?,"","","",Aidan Gillen,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim Hutton?,"","","",Aaron McCusker,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Jim Hutton?,"","","",Tim Plester,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's mother, Jer Bulsara?",Cast,hard,3,Priya Blackburn,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's mother, Jer Bulsara?","","","",Lucy Boynton,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's mother, Jer Bulsara?","","","",Jess Radomska,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's mother, Jer Bulsara?","","","",Meneka Das,true
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's father, Bomi Bulsara?",Cast,hard,3,Ace Bhatti,true
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's father, Bomi Bulsara?","","","",Dermot Murphy,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's father, Bomi Bulsara?","","","",Tom Hollander,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's father, Bomi Bulsara?","","","",Mike Myers,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's sister, Kashmira Bulsara?",Cast,hard,3,Meneka Das,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's sister, Kashmira Bulsara?","","","",Priya Blackburn,true
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's sister, Kashmira Bulsara?","","","",Lucy Boynton,false
Bohemian Rhapsody: The Movie (Part 2),"","Who plays Freddie's sister, Kashmira Bulsara?","","","",Leila Crerar,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays Bob Geldof?,Cast,hard,3,Dickie Beau,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays Bob Geldof?,"","","",Jack Roth,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays Bob Geldof?,"","","",Dermot Murphy,true
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays Bob Geldof?,"","","",Tim Plester,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays radio DJ Kenny Everett?,Cast,hard,3,Dermot Murphy,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays radio DJ Kenny Everett?,"","","",Aaron McCusker,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays radio DJ Kenny Everett?,"","","",Ace Bhatti,false
Bohemian Rhapsody: The Movie (Part 2),"",Who portrays radio DJ Kenny Everett?,"","","",Dickie Beau,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays producer Roy Thomas Baker?,Cast,hard,3,Tim Plester,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays producer Roy Thomas Baker?,"","","",Jack Roth,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays producer Roy Thomas Baker?,"","","",Dickie Beau,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays producer Roy Thomas Baker?,"","","",Aidan Gillen,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Smile singer Tim Staffell?,Cast,hard,3,Tim Plester,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Smile singer Tim Staffell?,"","","",Jack Roth,true
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Smile singer Tim Staffell?,"","","",Allen Leech,false
Bohemian Rhapsody: The Movie (Part 2),"",Who plays Smile singer Tim Staffell?,"","","",Dermot Murphy,false
Bohemian Rhapsody: The Movie (Part 2),"",Which producer received the film's Best Picture Oscar nomination?,Crew,hard,3,Jim Beach,false
Bohemian Rhapsody: The Movie (Part 2),"",Which producer received the film's Best Picture Oscar nomination?,"","","",Anthony McCarten,false
Bohemian Rhapsody: The Movie (Part 2),"",Which producer received the film's Best Picture Oscar nomination?,"","","",Graham King,true
Bohemian Rhapsody: The Movie (Part 2),"",Which producer received the film's Best Picture Oscar nomination?,"","","",John Ottman,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Queen manager is also credited as a producer of the film?,Crew,hard,3,John Reid,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Queen manager is also credited as a producer of the film?,"","","",Paul Prenter,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Queen manager is also credited as a producer of the film?,"","","",Peter Morgan,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Queen manager is also credited as a producer of the film?,"","","",Jim Beach,true
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's director of photography?,Crew,hard,3,Newton Thomas Sigel,true
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's director of photography?,"","","",John Ottman,false
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's director of photography?,"","","",Aaron Haye,false
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's director of photography?,"","","",Julian Day,false
Bohemian Rhapsody: The Movie (Part 2),"",Who edited Bohemian Rhapsody?,Crew,hard,3,Newton Thomas Sigel,false
Bohemian Rhapsody: The Movie (Part 2),"",Who edited Bohemian Rhapsody?,"","","",John Ottman,true
Bohemian Rhapsody: The Movie (Part 2),"",Who edited Bohemian Rhapsody?,"","","",Anthony McCarten,false
Bohemian Rhapsody: The Movie (Part 2),"",Who edited Bohemian Rhapsody?,"","","",Graham King,false
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's production designer?,Crew,hard,3,Julian Day,false
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's production designer?,"","","",John Ottman,false
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's production designer?,"","","",Aaron Haye,true
Bohemian Rhapsody: The Movie (Part 2),"",Who was the film's production designer?,"","","",Paul Massey,false
Bohemian Rhapsody: The Movie (Part 2),"",Who designed the film's costumes?,Crew,hard,3,Aaron Haye,false
Bohemian Rhapsody: The Movie (Part 2),"",Who designed the film's costumes?,"","","",Nina Hartstone,false
Bohemian Rhapsody: The Movie (Part 2),"",Who designed the film's costumes?,"","","",Jan Sewell,false
Bohemian Rhapsody: The Movie (Part 2),"",Who designed the film's costumes?,"","","",Julian Day,true
Bohemian Rhapsody: The Movie (Part 2),"",Where was the replica Live Aid stage built?,Production,hard,3,Bovingdon Airfield,true
Bohemian Rhapsody: The Movie (Part 2),"",Where was the replica Live Aid stage built?,"","","",Pinewood Studios,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the replica Live Aid stage built?,"","","",Wembley Stadium,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the replica Live Aid stage built?,"","","",Rockfield Studios,false
Bohemian Rhapsody: The Movie (Part 2),"",Approximately how high was the raised platform built for the Live Aid set?,Production,hard,3,8 feet,false
Bohemian Rhapsody: The Movie (Part 2),"",Approximately how high was the raised platform built for the Live Aid set?,"","","",18 feet,true
Bohemian Rhapsody: The Movie (Part 2),"",Approximately how high was the raised platform built for the Live Aid set?,"","","",30 feet,false
Bohemian Rhapsody: The Movie (Part 2),"",Approximately how high was the raised platform built for the Live Aid set?,"","","",50 feet,false
Bohemian Rhapsody: The Movie (Part 2),"",Which major sequence was filmed at the start of production?,Production,hard,3,The Rockfield recording sessions,false
Bohemian Rhapsody: The Movie (Part 2),"",Which major sequence was filmed at the start of production?,"","","",The first Smile concert,false
Bohemian Rhapsody: The Movie (Part 2),"",Which major sequence was filmed at the start of production?,"","","",The Live Aid performance,true
Bohemian Rhapsody: The Movie (Part 2),"",Which major sequence was filmed at the start of production?,"","","",The Munich party montage,false
Bohemian Rhapsody: The Movie (Part 2),"",On what date was the original soundtrack released?,Soundtrack,hard,3,2 November 2018,false
Bohemian Rhapsody: The Movie (Part 2),"",On what date was the original soundtrack released?,"","","",13 July 2018,false
Bohemian Rhapsody: The Movie (Part 2),"",On what date was the original soundtrack released?,"","","",24 February 2019,false
Bohemian Rhapsody: The Movie (Part 2),"",On what date was the original soundtrack released?,"","","",19 October 2018,true
Bohemian Rhapsody: The Movie (Part 2),"",Which piece opens the official soundtrack album?,Soundtrack,hard,3,20th Century Fox Fanfare,true
Bohemian Rhapsody: The Movie (Part 2),"",Which piece opens the official soundtrack album?,"","","",Somebody to Love,false
Bohemian Rhapsody: The Movie (Part 2),"",Which piece opens the official soundtrack album?,"","","",Bohemian Rhapsody,false
Bohemian Rhapsody: The Movie (Part 2),"",Which piece opens the official soundtrack album?,"","","",Doing All Right,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Smile recording appears on the official soundtrack?,Soundtrack,hard,3,Earth,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Smile recording appears on the official soundtrack?,"","","",Doing All Right... Revisited,true
Bohemian Rhapsody: The Movie (Part 2),"",Which Smile recording appears on the official soundtrack?,"","","",Step on Me,false
Bohemian Rhapsody: The Movie (Part 2),"",Which Smile recording appears on the official soundtrack?,"","","",Polar Bear,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Award nominations did the film receive?,Awards,hard,3,Four,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Award nominations did the film receive?,"","","",Six,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Award nominations did the film receive?,"","","",Five,true
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Award nominations did the film receive?,"","","",Seven,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Awards did the film win?,Awards,hard,3,Two,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Awards did the film win?,"","","",Three,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Awards did the film win?,"","","",Five,false
Bohemian Rhapsody: The Movie (Part 2),"",How many Academy Awards did the film win?,"","","",Four,true
Bohemian Rhapsody: The Movie (Part 2),"",Which of its five Oscar-nominated categories did Bohemian Rhapsody not win?,Awards,hard,3,Best Picture,true
Bohemian Rhapsody: The Movie (Part 2),"",Which of its five Oscar-nominated categories did Bohemian Rhapsody not win?,"","","",Film Editing,false
Bohemian Rhapsody: The Movie (Part 2),"",Which of its five Oscar-nominated categories did Bohemian Rhapsody not win?,"","","",Sound Editing,false
Bohemian Rhapsody: The Movie (Part 2),"",Which of its five Oscar-nominated categories did Bohemian Rhapsody not win?,"","","",Sound Mixing,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Oscar for Actor in a Leading Role for the film?,Awards,hard,3,Christian Bale,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Oscar for Actor in a Leading Role for the film?,"","","",Rami Malek,true
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Oscar for Actor in a Leading Role for the film?,"","","",Bradley Cooper,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Oscar for Actor in a Leading Role for the film?,"","","",Viggo Mortensen,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Film Editing Oscar for Bohemian Rhapsody?,Awards,hard,3,Hank Corwin,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Film Editing Oscar for Bohemian Rhapsody?,"","","",Tom Cross,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Film Editing Oscar for Bohemian Rhapsody?,"","","",John Ottman,true
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Film Editing Oscar for Bohemian Rhapsody?,"","","",Patrick J. Don Vito,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Sound Editing Oscar for the film?,Awards,hard,3,Paul Massey and Tim Cavagin,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Sound Editing Oscar for the film?,"","","",John Ottman and Aaron Haye,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Sound Editing Oscar for the film?,"","","",Julian Day and Jan Sewell,false
Bohemian Rhapsody: The Movie (Part 2),"",Who won the Sound Editing Oscar for the film?,"","","",John Warhurst and Nina Hartstone,true
Bohemian Rhapsody: The Movie (Part 2),"",Which trio won the film's Sound Mixing Oscar?,Awards,hard,3,"Paul Massey, Tim Cavagin and John Casali",true
Bohemian Rhapsody: The Movie (Part 2),"",Which trio won the film's Sound Mixing Oscar?,"","","","John Warhurst, Nina Hartstone and John Ottman",false
Bohemian Rhapsody: The Movie (Part 2),"",Which trio won the film's Sound Mixing Oscar?,"","","","Aaron Haye, Julian Day and Jan Sewell",false
Bohemian Rhapsody: The Movie (Part 2),"",Which trio won the film's Sound Mixing Oscar?,"","","","Graham King, Jim Beach and Anthony McCarten",false
Bohemian Rhapsody: The Movie (Part 2),"",Which two Golden Globes did the film win?,Awards,hard,3,Best Musical or Comedy and Best Original Song,false
Bohemian Rhapsody: The Movie (Part 2),"",Which two Golden Globes did the film win?,"","","",Best Motion Picture - Drama and Best Actor - Drama,true
Bohemian Rhapsody: The Movie (Part 2),"",Which two Golden Globes did the film win?,"","","",Best Director and Best Screenplay,false
Bohemian Rhapsody: The Movie (Part 2),"",Which two Golden Globes did the film win?,"","","",Best Supporting Actor and Best Score,false
Bohemian Rhapsody: The Movie (Part 2),"",Which two BAFTA awards did the film win?,Awards,hard,3,Best Film and Editing,false
Bohemian Rhapsody: The Movie (Part 2),"",Which two BAFTA awards did the film win?,"","","",Costume Design and Makeup & Hair,false
Bohemian Rhapsody: The Movie (Part 2),"",Which two BAFTA awards did the film win?,"","","",Leading Actor and Sound,true
Bohemian Rhapsody: The Movie (Part 2),"",Which two BAFTA awards did the film win?,"","","",Cinematography and Production Design,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the film's world premiere held?,Release,hard,3,Royal Albert Hall,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the film's world premiere held?,"","","",Leicester Square,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the film's world premiere held?,"","","",Odeon West End,false
Bohemian Rhapsody: The Movie (Part 2),"",Where was the film's world premiere held?,"","","",Wembley Arena,true
