QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Highlander: The Movie,,Who is Rachel Ellenstein to Connor in the modern era?,,,,His adopted daughter and assistant,true
Highlander: The Movie,,Who is Rachel Ellenstein to Connor in the modern era?,,,,His lawyer,false
Highlander: The Movie,,Who is Rachel Ellenstein to Connor in the modern era?,,,,His fencing teacher,false
Highlander: The Movie,,During which war does Connor first meet the young Rachel?,Story,medium,2,World War I,false
Highlander: The Movie,,During which war does Connor first meet the young Rachel?,,,,The American Civil War,false
Highlander: The Movie,,During which war does Connor first meet the young Rachel?,,,,World War II,true
Highlander: The Movie,,During which war does Connor first meet the young Rachel?,,,,The Crimean War,false
Highlander: The Movie,,At which kind of place are immortals forbidden to fight?,Rules,medium,2,A battlefield,false
Highlander: The Movie,,At which kind of place are immortals forbidden to fight?,,,,A private home,false
Highlander: The Movie,,At which kind of place are immortals forbidden to fight?,,,,A cemetery,false
Highlander: The Movie,,At which kind of place are immortals forbidden to fight?,,,,Holy ground,true
Highlander: The Movie,,Which Queen song underscores Connor's life with Heather and her ageing?,Queen music,medium,2,Who Wants to Live Forever,true
Highlander: The Movie,,Which Queen song underscores Connor's life with Heather and her ageing?,,,,One Year of Love,false
Highlander: The Movie,,Which Queen song underscores Connor's life with Heather and her ageing?,,,,A Kind of Magic,false
Highlander: The Movie,,Which Queen song underscores Connor's life with Heather and her ageing?,,,,Don't Lose Your Head,false
Highlander: The Movie,,Which Queen album grew from the band's work on Highlander?,Queen music,medium,2,The Works,false
Highlander: The Movie,,Which Queen album grew from the band's work on Highlander?,,,,A Kind of Magic,true
Highlander: The Movie,,Which Queen album grew from the band's work on Highlander?,,,,The Miracle,false
Highlander: The Movie,,Which Queen album grew from the band's work on Highlander?,,,,Hot Space,false
Highlander: The Movie,,Who plays Lieutenant Frank Moran?,Cast,hard,3,Jon Polito,false
Highlander: The Movie,,Who plays Lieutenant Frank Moran?,,,,Hugh Quarshie,false
Highlander: The Movie,,Who plays Lieutenant Frank Moran?,,,,Alan North,true
Highlander: The Movie,,Who plays Lieutenant Frank Moran?,,,,Christopher Malcolm,false
Highlander: The Movie,,Who plays Detective Walter Bedsoe?,Cast,hard,3,Alan North,false
Highlander: The Movie,,Who plays Detective Walter Bedsoe?,,,,Peter Diamond,false
Highlander: The Movie,,Who plays Detective Walter Bedsoe?,,,,James Cosmo,false
Highlander: The Movie,,Who plays Detective Walter Bedsoe?,,,,Jon Polito,true
Highlander: The Movie,,Who plays Rachel Ellenstein?,Cast,hard,3,Sheila Gish,true
Highlander: The Movie,,Who plays Rachel Ellenstein?,,,,Beatie Edney,false
Highlander: The Movie,,Who plays Rachel Ellenstein?,,,,Roxanne Hart,false
Highlander: The Movie,,Who plays Rachel Ellenstein?,,,,Celia Imrie,false
Highlander: The Movie,,Who plays Sunda Kastagir?,Cast,hard,3,Peter Diamond,false
Highlander: The Movie,,Who plays Sunda Kastagir?,,,,Hugh Quarshie,true
Highlander: The Movie,,Who plays Sunda Kastagir?,,,,Christopher Malcolm,false
Highlander: The Movie,,Who plays Sunda Kastagir?,,,,Billy Hartman,false
Highlander: The Movie,,Who plays Aman Fasil?,Cast,hard,3,Hugh Quarshie,false
Highlander: The Movie,,Who plays Aman Fasil?,,,,Jon Polito,false
Highlander: The Movie,,Who plays Aman Fasil?,,,,Peter Diamond,true
Highlander: The Movie,,Who plays Aman Fasil?,,,,Alan North,false
Highlander: The Movie,,Who originated the film's story and co-wrote the screenplay?,Crew,hard,3,Peter Bellwood,false
Highlander: The Movie,,Who originated the film's story and co-wrote the screenplay?,,,,Larry Ferguson,false
Highlander: The Movie,,Who originated the film's story and co-wrote the screenplay?,,,,Russell Mulcahy,false
Highlander: The Movie,,Who originated the film's story and co-wrote the screenplay?,,,,Gregory Widen,true
Highlander: The Movie,,Which two writers revised Gregory Widen's screenplay?,Crew,hard,3,Peter Bellwood and Larry Ferguson,true
Highlander: The Movie,,Which two writers revised Gregory Widen's screenplay?,,,,Peter S. Davis and William N. Panzer,false
Highlander: The Movie,,Which two writers revised Gregory Widen's screenplay?,,,,Gerry Fisher and Peter Honess,false
Highlander: The Movie,,Which two writers revised Gregory Widen's screenplay?,,,,Michael Kamen and Derek Power,false
Highlander: The Movie,,Who produced Highlander?,Crew,hard,3,Gregory Widen and Russell Mulcahy,false
Highlander: The Movie,,Who produced Highlander?,,,,Peter S. Davis and William N. Panzer,true
Highlander: The Movie,,Who produced Highlander?,,,,Gerry Fisher and Peter Honess,false
Highlander: The Movie,,Who produced Highlander?,,,,Michael Kamen and Derek Power,false
Highlander: The Movie,,Who was the film's director of photography?,Crew,hard,3,Peter Honess,false
Highlander: The Movie,,Who was the film's director of photography?,,,,Allan Cameron,false
Highlander: The Movie,,Who was the film's director of photography?,,,,Gerry Fisher,true
Highlander: The Movie,,Who was the film's director of photography?,,,,Michael Kamen,false
Highlander: The Movie,,Who edited the film?,Crew,hard,3,Gerry Fisher,false
Highlander: The Movie,,Who edited the film?,,,,Allan Cameron,false
Highlander: The Movie,,Who edited the film?,,,,Gregory Widen,false
Highlander: The Movie,,Who edited the film?,,,,Peter Honess,true
Highlander: The Movie,,Who was the film's production designer?,Crew,hard,3,Allan Cameron,true
Highlander: The Movie,,Who was the film's production designer?,,,,Peter Honess,false
Highlander: The Movie,,Who was the film's production designer?,,,,Gerry Fisher,false
Highlander: The Movie,,Who was the film's production designer?,,,,Jim Acheson,false
Highlander: The Movie,,Who composed and conducted the film's orchestral score?,Music,hard,3,Howard Blake,false
Highlander: The Movie,,Who composed and conducted the film's orchestral score?,,,,Michael Kamen,true
Highlander: The Movie,,Who composed and conducted the film's orchestral score?,,,,John Williams,false
Highlander: The Movie,,Who composed and conducted the film's orchestral score?,,,,James Horner,false
Highlander: The Movie,,Which orchestra performed Michael Kamen's score?,Music,hard,3,The London Symphony Orchestra,false
Highlander: The Movie,,Which orchestra performed Michael Kamen's score?,,,,The Royal Philharmonic Orchestra,false
Highlander: The Movie,,Which orchestra performed Michael Kamen's score?,,,,The National Philharmonic Orchestra,true
Highlander: The Movie,,Which orchestra performed Michael Kamen's score?,,,,The Scottish Chamber Orchestra,false
Highlander: The Movie,,Which Brian May song serves as the film's love theme?,Queen music,hard,3,Gimme the Prize,false
Highlander: The Movie,,Which Brian May song serves as the film's love theme?,,,,Princes of the Universe,false
Highlander: The Movie,,Which Brian May song serves as the film's love theme?,,,,One Year of Love,false
Highlander: The Movie,,Which Brian May song serves as the film's love theme?,,,,Who Wants to Live Forever,true
Highlander: The Movie,,What US rating does the AFI Catalog list for Highlander?,Film facts,hard,3,R,true
Highlander: The Movie,,What US rating does the AFI Catalog list for Highlander?,,,,PG,false
Highlander: The Movie,,What US rating does the AFI Catalog list for Highlander?,,,,PG-13,false
Highlander: The Movie,,What US rating does the AFI Catalog list for Highlander?,,,,G,false
Highlander: The Movie,,What running time does the AFI Catalog list?,Film facts,hard,3,96 minutes,false
Highlander: The Movie,,What running time does the AFI Catalog list?,,,,110 minutes,true
Highlander: The Movie,,What running time does the AFI Catalog list?,,,,124 minutes,false
Highlander: The Movie,,What running time does the AFI Catalog list?,,,,142 minutes,false
